price,Date
47.73,2022-03-29 07:30:00
48.61,2022-03-29 07:45:00
48.22,2022-03-29 08:00:00
49.43,2022-03-29 08:15:00
51.28,2022-03-29 08:30:00
52.54,2022-03-29 08:45:00
53.4,2022-03-29 09:00:00
53.37,2022-03-29 09:15:00
52.51,2022-03-29 09:30:00
51.89,2022-03-29 09:45:00
52.32,2022-03-29 10:00:00
52.73,2022-03-29 10:15:00
52.54,2022-03-29 10:30:00
53.2,2022-03-29 10:45:00
53.2,2022-03-29 11:00:00
52.41,2022-03-29 11:15:00
52.65,2022-03-29 11:30:00
52.43,2022-03-29 11:45:00
51.27,2022-03-29 12:00:00
51.01,2022-03-29 12:15:00
50.79,2022-03-29 12:30:00
50.45,2022-03-29 12:45:00
49.82,2022-03-29 13:00:00
50.01,2022-03-29 13:15:00
49.42,2022-03-29 13:30:00
50.25,2022-03-29 13:45:00
50.06,2022-03-29 14:00:00
49.61,2022-03-29 14:15:00
50.26,2022-03-29 14:30:00
50.69,2022-03-29 14:45:00
50.33,2022-03-29 15:00:00
50.61,2022-03-29 15:15:00
50.78,2022-03-29 15:30:00
49.95,2022-03-29 15:45:00
51.95,2022-03-29 16:00:00
51.27,2022-03-29 16:15:00
50.42,2022-03-29 16:30:00
49.92,2022-03-29 16:45:00
50.79,2022-03-29 17:00:00
50.08,2022-03-29 17:15:00
49.15,2022-03-29 17:30:00
49.58,2022-03-29 17:45:00
49.39,2022-03-29 18:00:00
49.41,2022-03-29 18:15:00
49.47,2022-03-29 18:30:00
49.4,2022-03-29 18:45:00
50.02,2022-03-29 19:00:00
50.74,2022-03-29 19:15:00
50.82,2022-03-29 19:30:00
50.59,2022-03-29 19:45:00
50.76,2022-03-29 20:00:00
50.83,2022-03-29 20:15:00
50.44,2022-03-29 20:30:00
49.95,2022-03-29 20:45:00
49.76,2022-03-29 21:00:00
50.51,2022-03-29 21:15:00
49.71,2022-03-29 21:30:00
49.48,2022-03-29 21:45:00
49.34,2022-03-29 22:00:00
49.66,2022-03-29 22:15:00
50.37,2022-03-29 22:30:00
49.98,2022-03-29 22:45:00
50.84,2022-03-29 23:00:00
50.7,2022-03-29 23:15:00
50.2,2022-03-29 23:30:00
50.46,2022-03-29 23:45:00
49.62,2022-03-30 00:00:00
